clip_id,n_horse_detections,type,d_meters,mpp,takeoff_frame,frac,takeoff_gap
ApvPWiz8nBM_2940000,10,,,,16,0.5333333333333333,0
ApvPWiz8nBM_2970000,13,,,,4,0.13333333333333333,0
ApvPWiz8nBM_3000000,10,,,,17,0.5666666666666667,8
ApvPWiz8nBM_3060000,9,,,,18,0.6,0
ApvPWiz8nBM_3090000,16,,,,12,0.4,0
ApvPWiz8nBM_3120000,16,,,,20,0.6666666666666666,0
ApvPWiz8nBM_3150000,15,,,,0,0.0,0
ApvPWiz8nBM_3180000,6,,,,23,0.7666666666666667,2
ApvPWiz8nBM_3240000,13,,,,0,0.0,0
ApvPWiz8nBM_3270000,11,,,,26,0.8666666666666667,0
ApvPWiz8nBM_3300000,10,,,,18,0.6,0
ApvPWiz8nBM_3330000,15,,,,15,0.5,2
ApvPWiz8nBM_3360000,15,,,,28,0.9333333333333333,0
ApvPWiz8nBM_3450000,16,,,,20,0.6666666666666666,0
ApvPWiz8nBM_3480000,8,,,,18,0.6,0
ApvPWiz8nBM_3510000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_3540000,13,,,,6,0.2,0
ApvPWiz8nBM_3570000,15,,,,20,0.6666666666666666,0
ApvPWiz8nBM_3600000,16,,,,15,0.5,2
ApvPWiz8nBM_3630000,14,,,,6,0.2,0
ApvPWiz8nBM_3750000,15,,,,11,0.36666666666666664,2
ApvPWiz8nBM_3780000,14,,,,22,0.7333333333333333,0
ApvPWiz8nBM_3810000,14,,,,22,0.7333333333333333,0
ApvPWiz8nBM_3840000,16,,,,1,0.03333333333333333,2
ApvPWiz8nBM_3870000,15,,,,19,0.6333333333333333,2
ApvPWiz8nBM_3900000,16,,,,15,0.5,2
ApvPWiz8nBM_3930000,16,,,,16,0.5333333333333333,0
ApvPWiz8nBM_3960000,12,,,,26,0.8666666666666667,0
ApvPWiz8nBM_3990000,15,,,,14,0.4666666666666667,0
ApvPWiz8nBM_4680000,14,,,,19,0.6333333333333333,2
ApvPWiz8nBM_4710000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_4740000,12,,,,28,0.9333333333333333,0
ApvPWiz8nBM_4770000,16,,,,22,0.7333333333333333,0
ApvPWiz8nBM_4800000,9,,,,24,0.8,0
ApvPWiz8nBM_4860000,16,,,,8,0.26666666666666666,0
ApvPWiz8nBM_4890000,9,,,,9,0.3,4
ApvPWiz8nBM_4920000,11,,,,24,0.8,0
ApvPWiz8nBM_4950000,15,,,,28,0.9333333333333333,0
ApvPWiz8nBM_4980000,15,,,,10,0.3333333333333333,0
ApvPWiz8nBM_5010000,16,,,,11,0.36666666666666664,2
ApvPWiz8nBM_5070000,13,,,,15,0.5,6
ApvPWiz8nBM_5130000,16,,,,22,0.7333333333333333,0
ApvPWiz8nBM_5160000,15,,,,22,0.7333333333333333,0
ApvPWiz8nBM_5190000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_5220000,12,,,,0,0.0,0
ApvPWiz8nBM_5250000,16,,,,18,0.6,0
ApvPWiz8nBM_5280000,15,,,,28,0.9333333333333333,0
ApvPWiz8nBM_5400000,16,,,,0,0.0,0
ApvPWiz8nBM_5430000,16,,,,22,0.7333333333333333,0
ApvPWiz8nBM_5460000,15,,,,26,0.8666666666666667,0
ApvPWiz8nBM_5520000,13,,,,12,0.4,0
ApvPWiz8nBM_5550000,14,,,,24,0.8,0
ApvPWiz8nBM_5640000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_5670000,16,,,,9,0.3,2
ApvPWiz8nBM_5700000,10,,,,11,0.36666666666666664,2
ApvPWiz8nBM_5730000,12,,,,16,0.5333333333333333,0
ApvPWiz8nBM_5790000,10,,,,22,0.7333333333333333,0
ApvPWiz8nBM_5820000,15,,,,26,0.8666666666666667,0
ApvPWiz8nBM_5850000,10,,,,22,0.7333333333333333,0
ApvPWiz8nBM_5880000,16,,,,24,0.8,0
ApvPWiz8nBM_5910000,10,,,,21,0.7,2
ApvPWiz8nBM_5940000,11,,,,6,0.2,0
ApvPWiz8nBM_5970000,15,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6000000,11,,,,16,0.5333333333333333,0
ApvPWiz8nBM_6030000,15,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6120000,14,,,,20,0.6666666666666666,0
ApvPWiz8nBM_6150000,13,,,,4,0.13333333333333333,0
ApvPWiz8nBM_6240000,16,,,,24,0.8,0
ApvPWiz8nBM_6270000,12,,,,15,0.5,2
ApvPWiz8nBM_6330000,8,,,,26,0.8666666666666667,0
ApvPWiz8nBM_6360000,16,,,,14,0.4666666666666667,0
ApvPWiz8nBM_6390000,10,,,,2,0.06666666666666667,0
ApvPWiz8nBM_6480000,14,,,,9,0.3,4
ApvPWiz8nBM_6510000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6540000,8,,,,12,0.4,0
ApvPWiz8nBM_6570000,10,,,,8,0.26666666666666666,0
ApvPWiz8nBM_6600000,12,,,,18,0.6,0
ApvPWiz8nBM_6630000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6660000,14,,,,6,0.2,0
ApvPWiz8nBM_6690000,16,,,,24,0.8,0
ApvPWiz8nBM_6750000,11,,,,14,0.4666666666666667,0
ApvPWiz8nBM_6780000,9,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6810000,10,,,,14,0.4666666666666667,0
ApvPWiz8nBM_6840000,13,,,,22,0.7333333333333333,0
ApvPWiz8nBM_6900000,12,,,,22,0.7333333333333333,0
ApvPWiz8nBM_6930000,16,,,,4,0.13333333333333333,0
ApvPWiz8nBM_6960000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_6990000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7020000,15,,,,26,0.8666666666666667,0
ApvPWiz8nBM_7050000,13,,,,22,0.7333333333333333,0
ApvPWiz8nBM_7170000,16,,,,12,0.4,0
ApvPWiz8nBM_7200000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7260000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7350000,12,,,,7,0.23333333333333334,2
ApvPWiz8nBM_7380000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7410000,14,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7440000,15,,,,22,0.7333333333333333,0
ApvPWiz8nBM_7470000,16,,,,2,0.06666666666666667,0
ApvPWiz8nBM_7500000,16,,,,25,0.8333333333333334,2
ApvPWiz8nBM_7560000,12,,,,22,0.7333333333333333,0
ApvPWiz8nBM_7680000,16,,,,12,0.4,0
ApvPWiz8nBM_7710000,14,,,,23,0.7666666666666667,2
ApvPWiz8nBM_7740000,13,,,,16,0.5333333333333333,0
ApvPWiz8nBM_7800000,16,,,,10,0.3333333333333333,0
ApvPWiz8nBM_7830000,15,,,,1,0.03333333333333333,2
ApvPWiz8nBM_7860000,16,,,,24,0.8,0
ApvPWiz8nBM_7890000,10,,,,28,0.9333333333333333,0
ApvPWiz8nBM_7950000,12,,,,18,0.6,0
ApvPWiz8nBM_7980000,11,,,,23,0.7666666666666667,2
ApvPWiz8nBM_8040000,11,,,,14,0.4666666666666667,0
ApvPWiz8nBM_8070000,11,,,,8,0.26666666666666666,4
ApvPWiz8nBM_8220000,11,,,,16,0.5333333333333333,0
ApvPWiz8nBM_8760000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_8790000,16,,,,4,0.13333333333333333,0
ApvPWiz8nBM_8880000,12,,,,23,0.7666666666666667,8
ApvPWiz8nBM_8910000,8,,,,3,0.1,2
ApvPWiz8nBM_9000000,16,,,,27,0.9,2
ApvPWiz8nBM_9030000,14,,,,28,0.9333333333333333,0
ApvPWiz8nBM_9060000,12,,,,5,0.16666666666666666,2
ApvPWiz8nBM_9120000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_9150000,9,,,,14,0.4666666666666667,0
ApvPWiz8nBM_9180000,12,,,,11,0.36666666666666664,2
ApvPWiz8nBM_9210000,16,,,,14,0.4666666666666667,0
ApvPWiz8nBM_9240000,10,,,,21,0.7,10
ApvPWiz8nBM_9300000,12,,,,26,0.8666666666666667,0
ApvPWiz8nBM_9330000,16,,,,10,0.3333333333333333,0
ApvPWiz8nBM_9420000,15,,,,26,0.8666666666666667,0
ApvPWiz8nBM_9450000,14,,,,14,0.4666666666666667,0
ApvPWiz8nBM_9480000,7,,,,6,0.2,0
ApvPWiz8nBM_9510000,11,,,,0,0.0,0
ApvPWiz8nBM_9540000,11,,,,21,0.7,2
ApvPWiz8nBM_9570000,13,,,,5,0.16666666666666666,2
ApvPWiz8nBM_9660000,11,,,,17,0.5666666666666667,2
ApvPWiz8nBM_9720000,16,,,,22,0.7333333333333333,0
ApvPWiz8nBM_9750000,16,,,,19,0.6333333333333333,2
ApvPWiz8nBM_9840000,14,,,,3,0.1,2
ApvPWiz8nBM_9870000,16,,,,28,0.9333333333333333,0
ApvPWiz8nBM_9900000,15,,,,26,0.8666666666666667,0
ApvPWiz8nBM_9960000,16,,,,6,0.2,0
ApvPWiz8nBM_9990000,14,,,,24,0.8,0
h5_V5GYf7iM_0120000,11,,,,18,0.6,0
h5_V5GYf7iM_0210000,15,,,,26,0.8666666666666667,0
h5_V5GYf7iM_0510000,15,,,,28,0.9333333333333333,0
h5_V5GYf7iM_0600000,12,,,,8,0.26666666666666666,0
h5_V5GYf7iM_0630000,14,,,,28,0.9333333333333333,0
h5_V5GYf7iM_0660000,15,,,,25,0.8333333333333334,2
h5_V5GYf7iM_0690000,7,,,,3,0.1,2
h5_V5GYf7iM_0780000,8,,,,8,0.26666666666666666,0
h5_V5GYf7iM_0810000,10,,,,26,0.8666666666666667,0
h5_V5GYf7iM_0840000,13,,,,13,0.43333333333333335,2
h5_V5GYf7iM_0930000,15,,,,19,0.6333333333333333,2
h5_V5GYf7iM_0960000,13,,,,22,0.7333333333333333,0
h5_V5GYf7iM_0990000,16,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1020000,8,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1050000,10,,,,22,0.7333333333333333,0
h5_V5GYf7iM_1080000,14,,,,24,0.8,0
h5_V5GYf7iM_1140000,9,,,,1,0.03333333333333333,2
h5_V5GYf7iM_1170000,7,,,,10,0.3333333333333333,0
h5_V5GYf7iM_1260000,11,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1290000,16,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1320000,7,,,,10,0.3333333333333333,0
h5_V5GYf7iM_1350000,15,,,,26,0.8666666666666667,0
h5_V5GYf7iM_1380000,7,,,,0,0.0,0
h5_V5GYf7iM_1410000,9,,,,20,0.6666666666666666,0
h5_V5GYf7iM_1500000,15,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1560000,13,,,,18,0.6,0
h5_V5GYf7iM_1590000,16,,,,20,0.6666666666666666,0
h5_V5GYf7iM_1620000,11,,,,18,0.6,0
h5_V5GYf7iM_1650000,16,,,,7,0.23333333333333334,2
h5_V5GYf7iM_1740000,11,,,,18,0.6,0
h5_V5GYf7iM_1800000,10,,,,1,0.03333333333333333,2
h5_V5GYf7iM_1830000,16,,,,24,0.8,0
h5_V5GYf7iM_1860000,13,,,,21,0.7,6
h5_V5GYf7iM_1890000,8,,,,10,0.3333333333333333,0
h5_V5GYf7iM_1920000,15,,,,28,0.9333333333333333,0
h5_V5GYf7iM_1950000,10,,,,12,0.4,0
h5_V5GYf7iM_1980000,16,,,,11,0.36666666666666664,2
h5_V5GYf7iM_2010000,16,,,,10,0.3333333333333333,0
h5_V5GYf7iM_2040000,12,,,,16,0.5333333333333333,0
h5_V5GYf7iM_2070000,16,,,,3,0.1,2
h5_V5GYf7iM_2100000,15,,,,0,0.0,0
h5_V5GYf7iM_2130000,8,,,,12,0.4,0
h5_V5GYf7iM_2160000,8,,,,22,0.7333333333333333,0
h5_V5GYf7iM_2190000,12,,,,22,0.7333333333333333,0
h5_V5GYf7iM_2220000,15,,,,18,0.6,0
h5_V5GYf7iM_2250000,16,,,,21,0.7,2
h5_V5GYf7iM_2280000,9,,,,28,0.9333333333333333,0
h5_V5GYf7iM_2310000,8,,,,22,0.7333333333333333,0
h5_V5GYf7iM_2340000,14,,,,26,0.8666666666666667,0
h5_V5GYf7iM_2370000,16,,,,24,0.8,0
h5_V5GYf7iM_2430000,7,,,,22,0.7333333333333333,0
h5_V5GYf7iM_2520000,16,,,,14,0.4666666666666667,0
h5_V5GYf7iM_2580000,11,,,,14,0.4666666666666667,0
h5_V5GYf7iM_2670000,16,,,,0,0.0,0
h5_V5GYf7iM_2700000,16,,,,23,0.7666666666666667,2
h5_V5GYf7iM_2730000,13,,,,10,0.3333333333333333,4
h5_V5GYf7iM_2790000,9,,,,22,0.7333333333333333,0
h5_V5GYf7iM_2850000,15,,,,1,0.03333333333333333,2
h5_V5GYf7iM_2880000,8,,,,7,0.23333333333333334,2
h5_V5GYf7iM_2940000,14,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3150000,12,,,,25,0.8333333333333334,2
h5_V5GYf7iM_3180000,16,,,,25,0.8333333333333334,2
h5_V5GYf7iM_3210000,14,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3240000,11,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3300000,16,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3330000,12,,,,20,0.6666666666666666,0
h5_V5GYf7iM_3390000,12,,,,17,0.5666666666666667,6
h5_V5GYf7iM_3420000,10,,,,-4,-0.13333333333333333,1000000
h5_V5GYf7iM_3480000,13,,,,22,0.7333333333333333,0
h5_V5GYf7iM_3510000,10,,,,14,0.4666666666666667,0
h5_V5GYf7iM_3540000,13,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3570000,16,,,,12,0.4,0
h5_V5GYf7iM_3630000,9,,,,20,0.6666666666666666,0
h5_V5GYf7iM_3660000,15,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3690000,15,,,,22,0.7333333333333333,0
h5_V5GYf7iM_3780000,16,,,,28,0.9333333333333333,0
h5_V5GYf7iM_3840000,12,,,,25,0.8333333333333334,2
h5_V5GYf7iM_3870000,16,,,,4,0.13333333333333333,0
h5_V5GYf7iM_3900000,15,,,,6,0.2,0
h5_V5GYf7iM_3960000,8,,,,1,0.03333333333333333,2
h5_V5GYf7iM_4050000,10,,,,8,0.26666666666666666,0
h5_V5GYf7iM_4080000,8,,,,2,0.06666666666666667,0
h5_V5GYf7iM_4170000,13,,,,22,0.7333333333333333,0
h5_V5GYf7iM_4200000,13,,,,28,0.9333333333333333,0
h5_V5GYf7iM_4320000,8,,,,28,0.9333333333333333,0
h5_V5GYf7iM_4350000,9,,,,24,0.8,0
h5_V5GYf7iM_5220000,16,,,,22,0.7333333333333333,0
h5_V5GYf7iM_5250000,16,,,,13,0.43333333333333335,2
h5_V5GYf7iM_5280000,9,,,,13,0.43333333333333335,6
h5_V5GYf7iM_5310000,13,,,,16,0.5333333333333333,0
h5_V5GYf7iM_5400000,10,,,,28,0.9333333333333333,0
h5_V5GYf7iM_5430000,8,,,,2,0.06666666666666667,0
h5_V5GYf7iM_5460000,13,,,,22,0.7333333333333333,0
h5_V5GYf7iM_5550000,16,,,,14,0.4666666666666667,0
h5_V5GYf7iM_5640000,13,,,,24,0.8,0
h5_V5GYf7iM_5670000,13,,,,28,0.9333333333333333,0
h5_V5GYf7iM_5700000,16,,,,7,0.23333333333333334,2
h5_V5GYf7iM_5730000,8,,,,14,0.4666666666666667,0
h5_V5GYf7iM_5790000,16,,,,15,0.5,2
h5_V5GYf7iM_5820000,9,,,,22,0.7333333333333333,0
h5_V5GYf7iM_5850000,16,,,,6,0.2,0
h5_V5GYf7iM_5940000,10,,,,24,0.8,0
h5_V5GYf7iM_5970000,12,,,,20,0.6666666666666666,0
h5_V5GYf7iM_6150000,10,,,,12,0.4,0
h5_V5GYf7iM_6180000,15,,,,22,0.7333333333333333,0
h5_V5GYf7iM_6210000,16,,,,2,0.06666666666666667,0
h5_V5GYf7iM_6240000,13,,,,22,0.7333333333333333,0
h5_V5GYf7iM_6270000,12,,,,22,0.7333333333333333,0
h5_V5GYf7iM_6360000,8,,,,6,0.2,0
h5_V5GYf7iM_6390000,9,,,,0,0.0,0
h5_V5GYf7iM_6630000,16,,,,19,0.6333333333333333,2
h5_V5GYf7iM_6660000,13,,,,12,0.4,0
jtEeeuyIpLA_0000000,10,,,,16,0.5333333333333333,0
jtEeeuyIpLA_0030000,16,,,,19,0.6333333333333333,2
jtEeeuyIpLA_0150000,10,,,,12,0.4,14
jtEeeuyIpLA_0180000,9,,,,27,0.9,2
jtEeeuyIpLA_0210000,15,,,,6,0.2,0
jtEeeuyIpLA_0270000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_0300000,16,,,,21,0.7,2
jtEeeuyIpLA_0360000,15,,,,22,0.7333333333333333,0
jtEeeuyIpLA_0390000,13,,,,10,0.3333333333333333,0
jtEeeuyIpLA_0420000,9,,,,26,0.8666666666666667,0
jtEeeuyIpLA_0480000,13,,,,18,0.6,0
jtEeeuyIpLA_0510000,7,,,,16,0.5333333333333333,0
jtEeeuyIpLA_0540000,9,,,,2,0.06666666666666667,0
jtEeeuyIpLA_0630000,15,,,,18,0.6,0
jtEeeuyIpLA_0660000,15,,,,16,0.5333333333333333,0
jtEeeuyIpLA_0720000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_0750000,10,,,,28,0.9333333333333333,0
jtEeeuyIpLA_0780000,9,,,,16,0.5333333333333333,0
jtEeeuyIpLA_0840000,12,,,,8,0.26666666666666666,0
jtEeeuyIpLA_0870000,15,,,,26,0.8666666666666667,0
jtEeeuyIpLA_0900000,14,,,,14,0.4666666666666667,0
jtEeeuyIpLA_0960000,16,,,,0,0.0,0
jtEeeuyIpLA_0990000,9,,,,14,0.4666666666666667,0
jtEeeuyIpLA_1020000,13,,,,2,0.06666666666666667,0
jtEeeuyIpLA_1050000,14,,,,12,0.4,0
jtEeeuyIpLA_1080000,10,,,,11,0.36666666666666664,10
jtEeeuyIpLA_1110000,8,,,,1,0.03333333333333333,2
jtEeeuyIpLA_1230000,15,,,,0,0.0,0
jtEeeuyIpLA_1260000,12,,,,2,0.06666666666666667,0
jtEeeuyIpLA_1350000,9,,,,24,0.8,0
jtEeeuyIpLA_1380000,16,,,,18,0.6,0
jtEeeuyIpLA_1500000,15,,,,28,0.9333333333333333,0
jtEeeuyIpLA_1590000,14,,,,21,0.7,2
jtEeeuyIpLA_1620000,16,,,,11,0.36666666666666664,2
jtEeeuyIpLA_1650000,8,,,,16,0.5333333333333333,0
jtEeeuyIpLA_1710000,13,,,,17,0.5666666666666667,6
jtEeeuyIpLA_1740000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_1890000,12,,,,18,0.6,0
jtEeeuyIpLA_1920000,12,,,,0,0.0,0
jtEeeuyIpLA_1950000,10,,,,25,0.8333333333333334,2
jtEeeuyIpLA_1980000,13,,,,9,0.3,6
jtEeeuyIpLA_2010000,11,,,,18,0.6,0
jtEeeuyIpLA_2070000,16,,,,22,0.7333333333333333,0
jtEeeuyIpLA_2100000,13,,,,14,0.4666666666666667,0
jtEeeuyIpLA_2190000,14,,,,24,0.8,0
jtEeeuyIpLA_2220000,8,,,,20,0.6666666666666666,0
jtEeeuyIpLA_2370000,14,,,,24,0.8,0
jtEeeuyIpLA_2520000,8,,,,12,0.4,10
jtEeeuyIpLA_2550000,15,,,,17,0.5666666666666667,2
jtEeeuyIpLA_2580000,7,,,,16,0.5333333333333333,0
jtEeeuyIpLA_2640000,7,,,,9,0.3,4
jtEeeuyIpLA_2670000,12,,,,0,0.0,0
jtEeeuyIpLA_2730000,14,,,,26,0.8666666666666667,0
jtEeeuyIpLA_2760000,13,,,,24,0.8,0
jtEeeuyIpLA_2790000,14,,,,0,0.0,0
jtEeeuyIpLA_2850000,11,,,,14,0.4666666666666667,0
jtEeeuyIpLA_2880000,14,,,,1,0.03333333333333333,2
jtEeeuyIpLA_2910000,15,,,,8,0.26666666666666666,0
jtEeeuyIpLA_3000000,13,,,,0,0.0,0
jtEeeuyIpLA_3030000,16,,,,4,0.13333333333333333,0
jtEeeuyIpLA_3120000,9,,,,26,0.8666666666666667,0
jtEeeuyIpLA_3150000,14,,,,14,0.4666666666666667,0
jtEeeuyIpLA_3240000,13,,,,12,0.4,0
jtEeeuyIpLA_3270000,12,,,,28,0.9333333333333333,0
jtEeeuyIpLA_3330000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_3360000,12,,,,13,0.43333333333333335,2
jtEeeuyIpLA_3450000,8,,,,21,0.7,18
jtEeeuyIpLA_3480000,13,,,,4,0.13333333333333333,0
jtEeeuyIpLA_3510000,16,,,,12,0.4,0
jtEeeuyIpLA_3540000,12,,,,19,0.6333333333333333,2
jtEeeuyIpLA_3600000,15,,,,25,0.8333333333333334,2
jtEeeuyIpLA_3630000,14,,,,10,0.3333333333333333,0
jtEeeuyIpLA_3690000,10,,,,6,0.2,0
jtEeeuyIpLA_3720000,13,,,,28,0.9333333333333333,0
jtEeeuyIpLA_3750000,15,,,,21,0.7,2
jtEeeuyIpLA_3780000,11,,,,14,0.4666666666666667,0
jtEeeuyIpLA_3840000,16,,,,22,0.7333333333333333,0
jtEeeuyIpLA_3870000,16,,,,17,0.5666666666666667,2
jtEeeuyIpLA_3990000,15,,,,1,0.03333333333333333,2
jtEeeuyIpLA_4080000,13,,,,21,0.7,4
jtEeeuyIpLA_4110000,8,,,,4,0.13333333333333333,0
jtEeeuyIpLA_4230000,14,,,,26,0.8666666666666667,0
jtEeeuyIpLA_4260000,15,,,,17,0.5666666666666667,2
jtEeeuyIpLA_4290000,9,,,,23,0.7666666666666667,4
jtEeeuyIpLA_4410000,15,,,,22,0.7333333333333333,0
jtEeeuyIpLA_4470000,13,,,,15,0.5,2
jtEeeuyIpLA_4500000,10,,,,20,0.6666666666666666,0
jtEeeuyIpLA_4590000,9,,,,14,0.4666666666666667,0
jtEeeuyIpLA_4620000,11,,,,24,0.8,0
jtEeeuyIpLA_4650000,7,,,,0,0.0,0
jtEeeuyIpLA_4680000,11,,,,0,0.0,0
jtEeeuyIpLA_4710000,14,,,,10,0.3333333333333333,0
jtEeeuyIpLA_4740000,8,,,,20,0.6666666666666666,0
jtEeeuyIpLA_4770000,10,,,,19,0.6333333333333333,8
jtEeeuyIpLA_4830000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_5190000,16,,,,18,0.6,0
jtEeeuyIpLA_5310000,16,,,,11,0.36666666666666664,2
jtEeeuyIpLA_5340000,16,,,,18,0.6,0
jtEeeuyIpLA_5370000,16,,,,22,0.7333333333333333,0
jtEeeuyIpLA_5430000,13,,,,13,0.43333333333333335,2
jtEeeuyIpLA_5550000,8,,,,26,0.8666666666666667,0
jtEeeuyIpLA_5580000,16,,,,24,0.8,0
jtEeeuyIpLA_5610000,16,,,,6,0.2,0
jtEeeuyIpLA_5670000,16,,,,25,0.8333333333333334,2
jtEeeuyIpLA_5700000,8,,,,11,0.36666666666666664,2
jtEeeuyIpLA_5790000,12,,,,6,0.2,0
jtEeeuyIpLA_5820000,16,,,,28,0.9333333333333333,0
jtEeeuyIpLA_5850000,9,,,,14,0.4666666666666667,0
jtEeeuyIpLA_5910000,16,,,,21,0.7,2
kZbGlTmo8Ds_0540000,8,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_0810000,16,,,,6,0.2,0
kZbGlTmo8Ds_0840000,16,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_0960000,12,,,,13,0.43333333333333335,2
kZbGlTmo8Ds_0990000,13,,,,5,0.16666666666666666,2
kZbGlTmo8Ds_1020000,9,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_1050000,14,,,,0,0.0,0
kZbGlTmo8Ds_1080000,9,,,,18,0.6,0
kZbGlTmo8Ds_1110000,16,,,,21,0.7,2
kZbGlTmo8Ds_1320000,14,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_1350000,15,,,,18,0.6,0
kZbGlTmo8Ds_1410000,12,,,,13,0.43333333333333335,2
kZbGlTmo8Ds_1440000,16,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_1470000,8,,,,18,0.6,0
kZbGlTmo8Ds_1530000,10,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_1560000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_1590000,10,,,,0,0.0,0
kZbGlTmo8Ds_1620000,7,,,,0,0.0,0
kZbGlTmo8Ds_1650000,8,,,,3,0.1,2
kZbGlTmo8Ds_1710000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_1800000,9,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_1830000,15,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_1890000,14,,,,11,0.36666666666666664,4
kZbGlTmo8Ds_1920000,16,,,,0,0.0,0
kZbGlTmo8Ds_1950000,16,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_1980000,7,,,,6,0.2,0
kZbGlTmo8Ds_2010000,10,,,,6,0.2,0
kZbGlTmo8Ds_2040000,12,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_2070000,16,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_2100000,16,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_2190000,16,,,,0,0.0,0
kZbGlTmo8Ds_2220000,7,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_2280000,11,,,,4,0.13333333333333333,0
kZbGlTmo8Ds_2340000,16,,,,0,0.0,0
kZbGlTmo8Ds_2400000,9,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_2490000,9,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_2520000,14,,,,24,0.8,0
kZbGlTmo8Ds_2550000,15,,,,13,0.43333333333333335,2
kZbGlTmo8Ds_2610000,12,,,,0,0.0,0
kZbGlTmo8Ds_2670000,14,,,,4,0.13333333333333333,0
kZbGlTmo8Ds_2760000,13,,,,15,0.5,2
kZbGlTmo8Ds_2790000,13,,,,6,0.2,0
kZbGlTmo8Ds_2820000,15,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_2850000,16,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_2880000,9,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_2910000,13,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_3000000,16,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_3030000,9,,,,11,0.36666666666666664,2
kZbGlTmo8Ds_3060000,10,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_3090000,12,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_3120000,10,,,,21,0.7,2
kZbGlTmo8Ds_3180000,10,,,,18,0.6,0
kZbGlTmo8Ds_3240000,12,,,,0,0.0,0
kZbGlTmo8Ds_3360000,16,,,,15,0.5,2
kZbGlTmo8Ds_3390000,15,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_3480000,11,,,,24,0.8,0
kZbGlTmo8Ds_3510000,14,,,,18,0.6,0
kZbGlTmo8Ds_3540000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_3600000,12,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_3660000,16,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_3690000,12,,,,15,0.5,2
kZbGlTmo8Ds_3780000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_3810000,14,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_4020000,10,,,,13,0.43333333333333335,2
kZbGlTmo8Ds_4080000,14,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_4140000,12,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_4170000,10,,,,13,0.43333333333333335,2
